authorMeta.avatar,authorMeta.name,text,diggCount,shareCount,playCount,commentCount,videoMeta.duration,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,createTimeISO,webVideoUrl
https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/967c72ef6725170b2fef68b1d62daec9~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=dc2c46b1&x-expires=1763823600&x-signature=btyXDpa79vo9REmZ2ZfIZG82UxQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,maria.leticiaf,O #consumoconsciente é um ato de cuidado com o mundo ✊ #sustentabilidade #meioambiente #fastfashion #documentary ,3342,61,95900,23,43,som original,Maria Leticia,TRUE,2023-12-04T13:21:09.000Z,https://www.tiktok.com/@maria.leticiaf/video/7308728942070959365
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1d75cdbfd83c4550e9823b466ba4ab90~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=2da34656&x-expires=1763823600&x-signature=8O%2FxCFbr%2FCHkhoSs1%2BqqwsBQdfg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,6nokii,"“We should put the blame on the large corporations not small businesses” 
Everyone starts small, and most aim to grow. No matter the size of your business, y’all need to desperately care for the environment now

#stopfastfashion #sustainability #thriftsg ",6999,584,139600,78,95,sonido original - 6noki travels🍉,6noki travels🍉,TRUE,2025-11-03T06:50:47.000Z,https://www.tiktok.com/@6nokii/video/7568387953391717653
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/969daad6284a6b745f709c6193c1ea91~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=67a0007f&x-expires=1763823600&x-signature=E9LiKNDve985ohpzuUZ4nRqiQ4Y%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,vestiairecollective,"From the real-world cost of fast fashion to the moment that inspired her to make a change, our President and Co-founder Fanny Moizant gets personal about purpose in a new documentary series from BBC Storyworks and GFA. #fashionredressed #bbcstoryworks #lessismore #bbc",48,23,3345,0,125,original sound - Vestiaire Collective,Vestiaire Collective,TRUE,2023-10-02T16:39:18.000Z,https://www.tiktok.com/@vestiairecollective/video/7285401625471077665
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f8f88ed30c5c71cc9a6d0636226c1bca~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=da0e21f2&x-expires=1763823600&x-signature=D93cU24KAd0WFYBFjn4DbPSfr3M%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,ange.hadid,"Jewelry has a fast fashion problem just as much as clothes do. Real gold is the most sustainable jewelry there is 🧡

#finejewelry #jewelry #jewelrytiktok #jewelrylovers #sustainablefashion ",73,1,1321,0,26,original sound,Ange Hadid 18K Fine Jewelry 🧡,TRUE,2025-10-27T02:17:23.000Z,https://www.tiktok.com/@ange.hadid/video/7565719873511296287
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/44aa71e296ef1aad5945844e7bf61b3d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=fe6cd2dc&x-expires=1763823600&x-signature=chmzOw3R%2BJjYUsmWaEz9S5ydODc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,elfinancieromx_,"La moda rápida es la tercera industria más contaminante. Empresas como Shein y Zara producen ropa de baja calidad que termina en vertederos, dañando el medio ambiente. ¿Podemos frenar este ciclo destructivo? 
🎥 DW Español

#fastfashion #modarapida #contaminacion #moda",64,6,1789,0,830,sonido original - El Financiero,El Financiero,TRUE,2024-07-27T16:14:12.000Z,https://www.tiktok.com/@elfinancieromx_/video/7396348887880961286
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/087975d85f1ac76320bfacde65bc6a8f~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=90c4fc10&x-expires=1763823600&x-signature=WJRWNTQHjRzSG8U%2FtcVxV5gbzTU%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,lolakmarquez,"Your friendly reminder that hands are behind every single piece of clothing you wear. It’s important to know where your clothing is coming from, the conditions of workers, and materials used for creation. Be INTENTIONAL, MINDFUL, and start CARING about what you put on your body. There’s a story behind every single piece. 

These videos are from the Dharavi “slums” in Mumbai, India. Much of there work produced is for major fast fashion companies that you could probably guess the names of … these conditions are dangerous and unfair. Stop supporting big brands who aren’t transparent about their workers. 

Hard to explain how it felt walking into these rooms. A mixture of major guilt and helplessness. They work 12-15 hour days for little money to support their families and survive. They are constantly around harsh chemicals from dyes, leathers, and fabric scraps- their life is not worth a new shirt!!! 

*I did get permission to film all these videos 

#fastfashion #travelwithme #traveltheworld #lifestyle #sustainablefashion ",252300,5170,1100000,900,24,original sound,Lola ✮ thrifting + travel,TRUE,2025-10-20T14:05:02.000Z,https://www.tiktok.com/@lolakmarquez/video/7563304488975584526
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/81a1a13816ba1800dea6bf21de7dbfae~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=c4467776&x-expires=1763823600&x-signature=qQzwjhvvdcPpyAXWECVC0iIntS0%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,atgshow,"Disturbing Fast Fashion Stats #fastfashion  #sustainability  #statistics #ethicalfashion #textile #pollution 

Follow Us @atgshow 
Subscribe ​ @AllThingsGreenShow

▶︎ Full Episode: https://youtu.be/_5p_TrWF4mI

#sustainabletech  #environmentalimpact  #talkshow  #podcast  #allthingsgreen",38,13,1617,0,40,original sound - All Things Green Show,All Things Green Show,TRUE,2024-02-02T01:00:00.000Z,https://www.tiktok.com/@atgshow/video/7329959523568045358
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b63bdcc83f60d50c7b667f1f8d50fd82~tplv-tiktokx-cropcenter:720:720.jpeg?dr=10399&refresh_token=5e315a7f&x-expires=1763823600&x-signature=BKaDH8RxWLmTeUZSlfzXDqIRLq4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=no1a,greenpeaceafrica,"The fast fashion industry generates a huge amount of textile dead WASTE.

But where does it all end up?

The management of fast fashion waste from the Global North is being partially outsourced to Africa through the second-hand fashion trade.

We need to call out this policy failure.

SIGN the petition demanding that the Ghanaian national government regulates textile imports while protecting the economic benefits market sellers receive from this trade.",70100,5872,676400,856,65,original sound - Greenpeace Africa,Greenpeace Africa,TRUE,2024-09-18T20:01:01.000Z,https://www.tiktok.com/@greenpeaceafrica/video/7416075573807582470
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fdba791731f0f485bdaa7e9eefd9a123~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=97ac62e2&x-expires=1763823600&x-signature=WQ6FCXc5pU5Js%2BacUAcHr%2Bk0K80%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,sapphirehunt8,Funny catwalk accident🤣🤣 #fun #funny #funyvideo #prank #funnytiktok #funnymoments #modling #haha #fypシ #fyp #foryou #viralvideo ,473100,203600,32600000,14800,65,"Beethoven Symphony No. 5 ""Fate""",Kohrogi,FALSE,2025-05-21T05:24:47.000Z,https://www.tiktok.com/@sapphirehunt8/video/7506765615793786154
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e04aeee272137ac6e814a6d19ed059dc~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0aabbec0&x-expires=1763823600&x-signature=o1Ib8F%2BRj2e2calHTvXundHTtK8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,stephaniesrikandi,The problems of #fastfashion! Wake up!!  #educateyourself #fashionproblems #fashionproduction #fashionproducer #ethicalfashion #fyp #foryou,156,0,3429,11,8,original sound,,TRUE,2020-05-31T12:20:52.000Z,https://www.tiktok.com/@stephaniesrikandi/video/6832982219104079109
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f57970260e8183f83d767a02f872a81e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=b18a886a&x-expires=1763823600&x-signature=gYE8rx%2B6ZZBJbts69ZCpllMPgAg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,news24,"As parts of business and labour in SA sound the alarm that Chinese fast-fashion retailer Shein could be exploiting tax loopholes to undercut local retailers and manufacturers, the government has confirmed an investigation is underway.

Shein meanwhile says it is committed to ethical business and wage practices as well as abiding by the laws and regulations, but there are mounting concerns in some quarters about the rapid gains it is making the South African market.

Let's talk about it with News24's Nick Wilson.

#southafrica #news24 #fyp #shein #fastfashion #fashion #newsinsouthafrica #southafricatiktok ##southafricannews##sheinhaul",18800,4823,514000,1649,169,original sound,News24,TRUE,2023-03-15T04:52:36.000Z,https://www.tiktok.com/@news24/video/7210631379003002118
https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/da2449cb129dd702cf18cbaae15d0eff~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=6ab7c884&x-expires=1763823600&x-signature=ejGHwbG8tZBebZ8GeBqaU8ox1rQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,thrifthouse.mx,"¿SABÍAS QUE EL FAST FASHION ES LA SAEGUNDA INDUSTRIA MÁS CONTAMINANTE DEL PLANETA? ⚠️‼️

TE PRESENTAMOS UN PROYECTO NACIDO DE LA NECESIDAD DE CREAR MODA DESDE UNA PERSPECTIVA SUSTENTABLE Y DONDE SE CUESTIONA EL CONSUMO. ⭐️

“Thrift House” vuelve a CDMX para festejar su 1er ANIVERSARIO. 💌 El evento de moda intervenida y maximalista favorito  llega exclusivamente a tu ciudad con más de 50 propuestas de moda emergente, pasarela y batalla de outfits.✨

¿CUÁNDO?
📆 OCTUBRE 18 y 19

¿DÓNDE?
📍 Castillo Rebsamen 203, Narvarte.
⏰ 11:00am - 07:00pm
⭐️ FASHION SHOW!!

✅ NO COBRAREMOS ENTRADA!!

Thrift House es un espacio emblemático que reúne lo mejor de las marcas locales y emergentes, diseñadores y artistas, curaduría vintage, arte, ilustración, ropa 2nd hand y rescatada, piezas intervenidas, upcycling, accesorios, joyería Y DE TODOOO!!! 💭 Para todas las tallas, estilos y texturas ✨

##modaemergente##dondeircdmx##cdmx##bazarescdmx##eventodemoda",640,24,4634,2,33,archangel - Slowed,DJ Anemia & Crier & sixnite,FALSE,2025-10-16T02:55:47.000Z,https://www.tiktok.com/@thrifthouse.mx/video/7561647869342534919
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f428d06a76003456d237322ae7e4e31~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=83c9153f&x-expires=1763823600&x-signature=azEnhzFJ2Sr0tYrB2FK7Omn2pwo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,blurryrecreation,"The problems with fast fashion explained in simple terms.
#fastfashionsucks #sustainablefashion #fastfashionproblems #explainedsimply ",48,7,975,2,108,original sound,BLURRY RECREATION,TRUE,2024-02-07T04:57:05.000Z,https://www.tiktok.com/@blurryrecreation/video/7332719532701732126
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0e96c51be7dfcbeb9b55032bad07713e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=0dcbb90f&x-expires=1763823600&x-signature=aHM%2BRFf01V95FNw%2Fs8jNontbShs%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,justlikerebxzzy_,Meow- it’s still bad to buy from SHEIN tho since most of its clothes r made not to last for long but if u don’t just throw it away quickly it should be fine  #unpopularopnion #fastfashion #clothes #fypシ #xyzbca,85,0,1608,27,13,original sound,celeste <3,TRUE,2025-09-04T01:42:01.000Z,https://www.tiktok.com/@justlikerebxzzy_/video/7546043197139504439
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/85880a88023e45c779f769efaeadd051~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=45cc8ad9&x-expires=1763823600&x-signature=vGeSMbfwgT02FFweyLD%2FCjLLJpg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,unbellambienteclips,"Giorgia Palmas - Un Luogo Suggestivo della Sardegna

🎙La quarta puntata di un bell’Ambiente con protagonista Giorgia Palmasa è online!

🌿Un episodio dove si analizza il problema del fast fashion, la moda sostenibile, il consumo consapevole e dei retroscena dell'industra tessile.

Ascolta il nuovo podcast della Rete INFEAS nel link nella nostra bio!

#UnBellAmbiente #Infeas #GiorgiaPalmas #sardegna #ambiente #fastfashion #modasostenibile #slowfashion #inquinamento#videoviral #perte #sardegnatiktok",1324,74,204800,325,50,suono originale - Un Bell'Ambiente Clips,Un Bell'Ambiente Clips,TRUE,2025-08-03T10:00:00.000Z,https://www.tiktok.com/@unbellambienteclips/video/7529811028062801174
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2547d5ffdd19db974ccf5187d700e3fb~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=58daf4b5&x-expires=1763823600&x-signature=dN15OojWfO%2F89Nh9yU%2BiJWEUm6c%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,chantalchalita,"¿Qué pasaría si las etiquetas del fastfashion dijeran la verdad????🫣🙁👀
#fastfashion #shein #modarapida #medioambiente #contaminacion ",964,91,28500,13,14,black out days,<3,TRUE,2023-07-12T22:42:05.000Z,https://www.tiktok.com/@chantalchalita/video/7255066143176641797
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8fc6b1f818e032c0fd930757648b1762~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=ab3ecd50&x-expires=1763823600&x-signature=x4gKF8Ha%2B2KmmgxMoKlJS1fy0Fc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,rockstarlorena,"fck fast Fashion 
#shein #fastfashion #snapoutofit ",18100,594,124400,212,9,Snap Out Of It by Arctic Monkeys,ALEX TURNER,TRUE,2025-05-29T15:31:48.000Z,https://www.tiktok.com/@rockstarlorena/video/7509890778383043862
https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a02a08c438154c22ff202587abce4bd1~tplv-tiktokx-cropcenter:720:720.jpeg?dr=14579&refresh_token=4255f7e1&x-expires=1763823600&x-signature=%2BpWrFmiLTgt0xMZObAHoippQmQQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=maliva,lesnolie,PSA 🤢 Please wash clothes you just bought before you wear them. DIRTY AF. #psa #fastfashion #dirtyaf #retailtherapy #retaillife #retail #fashion,1852,107,37200,27,39,original sound,Leslie R. 💛 | Latina Creator,TRUE,2020-03-08T01:07:01.000Z,https://www.tiktok.com/@lesnolie/video/6801637400092118277
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/3e9cc1ed846a67d96c541bcaee2b4a26~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=98732442&x-expires=1763823600&x-signature=PGTpa8oleli%2BqBxhuS%2Bx4xfc2mc%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,idcimjasmine,Irritating me 🙄 #fyp #idcimjasmine #fastfashion ,649200,20400,2600000,5941,18,original sound,JASMINE .,TRUE,2024-07-28T03:47:48.000Z,https://www.tiktok.com/@idcimjasmine/video/7396528327856606495
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8ed5a03ba7550963945757a047f82508~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=f5156afb&x-expires=1763823600&x-signature=zK%2F7ro2AEkY73wM1vVzrPNS2NB8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,nuwclothingswap,What is fast fashion? The efficiency of the fashion business is inefficent for our climate 😔 #fastfashion #fastfashionsucks #fastfashionfacts #zara #sustainablefashion #recycledfashion #greenscreen ,52,0,796,5,75,Blade Runner 2049,Synthwave Goose,FALSE,2023-04-25T02:51:19.000Z,https://www.tiktok.com/@nuwclothingswap/video/7225814601084980523
https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e70ed3abf4c9c7c0088469c94612aa37~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=dd06fd17&x-expires=1763823600&x-signature=IQTRclxaqzl%2BMqV2zhcG24Z9OSI%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,modamensch,"Replying to @Dalton consumerism is so much worse than you think!

#slowfashion #sustainability #fashion #fastfashionsucks #sustainablefashion #overconsumption #consumerism #consciousconsumer #consciousconsumerism conscious consumerism fast fashion overconsumption",6645,138,65400,328,71,original sound,Jade ✡︎ Sustainable Fashion 🪬,TRUE,2024-03-12T15:37:27.000Z,https://www.tiktok.com/@modamensch/video/7345501452133240110
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7334205787956805675~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=e8ef977a&x-expires=1763823600&x-signature=jVn4%2BJ%2FiPdgW8fcoxDiEn5xqLso%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,delilah_isabel,We often forget who’s on the other side of the supply chain. Watch the doc “the true cost” 🖤🖤 #ethicalfashion #fastfashion #thetruecost #fyp,731100,32200,3300000,8634,52,original sound,Delilah,TRUE,2021-05-28T15:32:47.000Z,https://www.tiktok.com/@delilah_isabel/video/6967364510579444997
https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/8551ed3b2494a1d724797624a13124d8~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=20393a68&x-expires=1763823600&x-signature=aZtFVDWLUgPIT%2BtKSZ1b7K6ixps%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,chiliesworker69,"pieces from @eyehategarments 
 - depop carterfehrle 

#eyehategarments#fastfashion#archive#tiktokfashion#fashionista#explorerpage#viral#peaceinwar#jawngas#drolandmiller#ootd#recentpickups#undergroundfashion#clothingbrand#y2k#baggyclothes#polyester ",31700,929,388300,515,25,Do You Know Who You Are?,Texas Is The Reason,FALSE,2025-05-11T21:40:41.000Z,https://www.tiktok.com/@chiliesworker69/video/7503306222284705054
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/ba787325caddb7de473afd994d5e8516~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=68f314d0&x-expires=1763823600&x-signature=tKd6Thqz9Hy0Nya7Hn39iIaScNQ%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,faaresq,Why Zara is so successful! 🛍💰 #shopping #money #zarahaul #zara #fastfashion #clothes #learnontiktok,29900,596,483100,241,33,Monkeys Spinning Monkeys,Kevin MacLeod & Kevin The Monkey,FALSE,2022-03-08T01:03:11.000Z,https://www.tiktok.com/@faaresq/video/7072528621214223659
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7312188551364345902~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a1e52663&x-expires=1763823600&x-signature=JtiWSop%2F4drs8%2F0i3LjuL1gvUW8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,teleport.app,"Replying to @alice.estelle bias cut has more “give” in the fabric 
.
.
#thriftingtips #fashiontiktok #fashioneducation #fabric #textile #sewing #sewingtiktok ",3873,60,146000,91,56,"Bach unaccompanied cello suite ""Prelude""",Jianteng,FALSE,2024-06-13T21:01:54.000Z,https://www.tiktok.com/@teleport.app/video/7380095986674257182
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/9bb6ce8c6d88f1027a1259b985ef1251~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=405b0b74&x-expires=1763823600&x-signature=kB%2BbR2CSDKVy7Ld4CKJvTlJBJD8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,imliterallymexican,"Every time I walk into target, H&M l, forever, 21 l, any of those fast fashion stores I want to gag. It’s so overwhelming to see so much overproduce product that’s only gonna be in style for two weeks.  ",335,1,6278,13,10,Material Girl,Madonna,FALSE,2024-11-05T23:01:09.000Z,https://www.tiktok.com/@imliterallymexican/video/7433934112584437034
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7351689969431232558~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3b04cadd&x-expires=1763823600&x-signature=J0agnfhPrFiK1PTnwNlFZtafHbw%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,consciouslychic,HM and Zara aren’t the only ones to do it 😒😒 You can find the full vid on YouTube called The Ugly Truth Of Fast Fashion by Hasan Minhaj #ethicalfashion #sustainablefashion #sustainablefashiontiktok #whomadeyourclothes #zarajoinlife #sheincares #cheapclothes #ethicalinfluencer #veganfashionblogger #veganfashion ,208500,28500,1600000,1332,224,original sound,ConsciouslyChic11,TRUE,2023-02-19T21:42:38.000Z,https://www.tiktok.com/@consciouslychic/video/7201985603544698155
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7310324376136581163~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=6010acf0&x-expires=1763823600&x-signature=xOSa39zyLwDopTwteM%2BNru8zkpM%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,livekindly,"Have you seen this fall/winter fashion trend? Zara had it EVERYWHERE 😳 These pieces just aren’t designed to last and will be out of style by next year.

#fastfashion #sheinsucks #zara #antihaul #deinfluencing #ecofriendly #overconsumption #christmas ",4362,12,74900,84,12,sad SpongeBob music,michael,TRUE,2023-10-25T15:33:38.000Z,https://www.tiktok.com/@livekindly/video/7293919590239817002
https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/c52eb295759c9530d905f66bffa5780d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=b43ef3e6&x-expires=1763823600&x-signature=0LeXptw7wpL87785BwJO7VQLJYo%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,plasticreallysucks,"The truth is we have way too many clothes on this planet; enough to dress the next six generations, and we just keep making more. According to the EPA, 84% of the clothes we donate end up in landfills or incinerators. 

We need to keep using the clothes we have till we actually can’t use them anymore and buy more secondhand and more quality/sustainably. Both overproduction AND overconsumption need to stop - they are both bad. 

Please try to consume less!

#fastfashion #thrift #plastic #pollution #fypシ ",46800,2773,505800,502,15,exit music,‍,TRUE,2025-05-12T22:04:25.000Z,https://www.tiktok.com/@plasticreallysucks/video/7503683418417335582
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3c47e05d45d587544273b481f23bfb5e~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=7b2819e0&x-expires=1763823600&x-signature=YASmY67mHBsWsysZpTv2XmAMsDk%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,sustainablebaddie,"Fast fashion culture lives within those of us who grew up going to the mall for fun. But as susty baddies, we've all come to recognize fast fashion and the cycle of consumption as impending threats to our environment 🌎✨

So as we grow (physically and mentally) out of the world of Forever 21, how do we break up with the habit and convenience of fast fashion? How do we create our own styles and not just repeat what we see on the mannequin? And in the era of TikTok and Instagram influencers, how do we consume mindfully when it feels like everything is changing so fast?

L!nk in our b!o to learn how 🌱💫🌸

#sustainablefashion #sustainablebaddie #quitfastfashion #sustainableliving ",449,18,5416,3,50,Hinoki Wood,Gia Margaret,FALSE,2023-05-08T23:04:15.000Z,https://www.tiktok.com/@sustainablebaddie/video/7230951292590361902
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c9450c37e129e754e971e0eb2620672c~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=42c1e85b&x-expires=1763823600&x-signature=I2adiaYlv1AJt5AQR%2FjQLTntMm4%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,hemingandfitz,My latest conspiracy theory abt manufacturers #fastfashion #fashiontiktok #sewingtiktok ,100500,496,1800000,512,34,original sound,Heming & Fitz,TRUE,2024-09-07T02:47:43.000Z,https://www.tiktok.com/@hemingandfitz/video/7411727360887721247
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/7312188551364345902~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=a1e52663&x-expires=1763823600&x-signature=JtiWSop%2F4drs8%2F0i3LjuL1gvUW8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,teleport.app,"I've read 1000s of comments on Twitter, TikTok & IG from fast fashion shoppers

Shein shoppers are THE most defensive & justify buying because:

• affordability 
• size inclusivity 
• trends
• convenience
• nihilism 
• no time to DIY

You can't shame people out of buying SHEIN, but you can provide better and more affordable options like secondhand. 

#fastfashion #fashionrevolution #sustainablefashion #secondhandfashion #circularfashion #shein #thrifting",2640,11,31900,237,8,Main Theme from 'Succession',L'Orchestra Nazionale di Mendoni & Michele Mariotti,FALSE,2024-10-10T15:10:10.000Z,https://www.tiktok.com/@teleport.app/video/7424164523529063723
https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/54b6b36d42d1daaf8e6979655dde1403~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=3ef826b0&x-expires=1763823600&x-signature=4Bfjv9tS9l9tJq6Yn6%2FLtrx9GWg%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast5,andreacheong_,Have you ever fallen for this? The difference is audacious lol got to check those labels 🥲 #zarafashion #sustainablefashion #zaraautumn #autumn2023trends #fastfashion #mindfulmondaymethod #qualityfashion #fashioneducation ,35500,365,742100,153,65,original sound,Andrea,TRUE,2023-09-20T21:40:37.000Z,https://www.tiktok.com/@andreacheong_/video/7281026265325325600
https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8d378787e2966f9249f47f71fc45440d~tplv-tiktokx-cropcenter:720:720.jpeg?dr=9640&refresh_token=33207ebb&x-expires=1763823600&x-signature=tFDVflR7dd8GmOcYhN6fSen6zak%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=81f88b70&idc=useast8,and_mayhem_ensued_,"The Devil Wears Prada… or Zara? Leaked Set Photos Have Fans Worried
Leaked set photos from the new Devil Wears Prada project are making waves online — and not in a “cerulean blue” way. People are saying it looks more like The Devil Wears Zara, and while many are pointing to Patricia Field’s absence (her protégé Molly Rogers is now leading costumes), I think the problem runs deeper. Fast fashion hasn’t just cheapened the high street — it’s seeped into luxury fashion, flattening style into mass-produced sameness. Let’s talk about what this means for costume design, luxury brands, and why Miranda Priestly would never.

#M#MoviesT#TV#TheDevilWearsPrada#DevilWearsZara #PatriciaField #MollyRogers #FastFashion #CostumeDesign #LuxuryFashion #FashionIndustry #MovieCostumes #SetPhotos #HighFashion #FashionCritique #StyleOverTime
#greenscreen ",99300,2398,824000,897,264,original sound,Landon Reid,TRUE,2025-08-09T00:05:52.000Z,https://www.tiktok.com/@and_mayhem_ensued_/video/7536370260006423821
